"id","price"
100003,216.526519775391
100138,72.6484146118164
100200,156.769638061523
100322,107.567855834961
100447,75.3753204345703
100528,66.980598449707
100546,121.110054016113
100586,85.2103652954102
100685,159.118194580078
100718,74.3193206787109
100773,166.715408325195
100966,75.1855316162109
101140,186.939819335938
101192,58.6036262512207
101227,254.130599975586
101254,178.527404785156
101386,134.78288269043
101399,88.7232284545898
101421,115.227020263672
101493,56.210334777832
101517,531.300842285156
101621,257.143157958984
101677,99.0279922485352
101798,125.70768737793
102081,183.547378540039
102215,118.044570922852
102265,120.965782165527
102311,58.8129196166992
102403,195.573776245117
102475,120.205917358398
102556,124.994079589844
102718,96.6515579223633
102740,61.4882049560547
102757,83.2203826904297
102775,193.821487426758
102781,233.98454284668
102878,81.4836044311523
102911,121.289894104004
103153,282.669464111328
103169,242.014099121094
103471,65.4084701538086
103515,189.589889526367
103531,173.450332641602
103565,228.375473022461
103571,194.647872924805
103643,48.1370277404785
103658,183.917343139648
103674,187.62370300293
103681,193.676330566406
103685,144.647857666016
103707,161.632598876953
103715,91.2120361328125
103763,171.390365600586
103773,395.243835449219
103774,147.157501220703
103779,67.3431625366211
103803,241.51237487793
103823,438.270080566406
103839,269.803894042969
103840,183.082626342773
103959,132.543045043945
104016,88.6318130493164
104079,168.85368347168
104108,84.0563888549805
104211,180.447998046875
104277,242.494705200195
104336,237.33024597168
104520,91.6924591064453
104571,131.894866943359
104644,172.983551025391
104786,103.881271362305
104907,239.577392578125
105186,139.673294067383
105203,286.594635009766
105278,130.52131652832
105362,113.250640869141
105442,147.65673828125
105804,288.623809814453
105808,89.50390625
105875,213.918090820312
105947,143.562469482422
106002,62.5314025878906
106197,64.1112976074219
106201,58.6993598937988
106227,294.788940429688
106353,148.194137573242
106357,139.248977661133
106377,161.995788574219
106434,119.942245483398
106634,117.59171295166
106641,334.584564208984
106973,168.074920654297
107037,145.436782836914
107072,133.518173217773
107151,138.059906005859
107184,72.1266098022461
107190,135.807220458984
107294,188.037902832031
107346,150.750885009766
107371,172.325439453125
107450,99.1125030517578
107456,178.836090087891
107489,104.563743591309
107505,60.8157386779785
107577,142.450225830078
107597,69.8177490234375
107646,141.565155029297
107740,85.5669708251953
107766,102.725868225098
107795,132.316436767578
107799,295.495849609375
107945,182.002410888672
108050,70.9609909057617
108054,136.017120361328
108118,160.187805175781
108141,184.323577880859
108477,80.6362762451172
108487,55.1045951843262
108534,129.334014892578
108547,494.124847412109
108608,233.271514892578
108626,190.872177124023
108716,201.753677368164
108873,286.892456054688
108888,41.4754867553711
108974,220.517929077148
108975,102.27018737793
109256,98.318473815918
109477,53.1819725036621
109492,129.58610534668
109623,48.2653160095215
109738,49.6184158325195
109762,89.8319549560547
109852,94.7236938476562
109866,77.2833633422852
109953,95.1957015991211
110081,146.868530273438
110129,169.789627075195
110187,56.5036888122559
110227,167.158172607422
110430,142.170959472656
110581,87.0055923461914
110620,86.6372451782227
110676,229.66911315918
110685,192.634521484375
110739,130.750747680664
110830,157.616195678711
110918,217.155853271484
110948,198.545104980469
110994,197.329284667969
111045,138.738555908203
111078,58.6997947692871
111110,121.716842651367
111150,67.7631607055664
111202,207.488784790039
111343,153.611068725586
111366,51.9445571899414
111466,58.8992309570312
111487,148.004058837891
111573,82.8476257324219
111629,184.679290771484
111806,100.911430358887
111892,112.727569580078
111903,180.975494384766
111992,86.4679946899414
112048,219.905975341797
112157,61.6035461425781
112162,87.8231964111328
112263,88.5357818603516
112321,71.2010803222656
112338,70.4930953979492
112349,108.845603942871
112430,137.55793762207
112516,190.401412963867
112588,225.92431640625
112616,101.555419921875
112725,70.6692886352539
112778,61.8404350280762
112999,113.498489379883
113085,165.78141784668
113106,239.906433105469
113110,147.055191040039
113119,190.594055175781
113252,169.164337158203
113264,204.825073242188
113345,64.8148498535156
113354,127.023155212402
113416,423.735076904297
113431,53.126392364502
113466,83.1720199584961
113486,188.498352050781
113556,91.9204711914062
113660,134.183334350586
113693,206.470031738281
113717,117.744422912598
113732,219.719543457031
113734,117.128074645996
113739,63.5185546875
113740,257.480560302734
113753,267.469665527344
113766,67.1385040283203
113776,157.405075073242
113875,264.237823486328
113918,237.220321655273
113926,195.845367431641
114011,131.144424438477
114093,104.124038696289
114146,84.7808151245117
114264,111.363212585449
114464,331.421417236328
114611,243.966079711914
114628,267.698944091797
114658,186.841445922852
114789,99.9515533447266
114802,130.987716674805
114810,387.895141601562
114858,160.514862060547
114968,254.577133178711
115012,199.983093261719
115037,114.054534912109
115051,174.743469238281
115105,164.147888183594
115122,195.597473144531
115328,680.199645996094
115333,233.409027099609
115411,117.690162658691
115449,174.514739990234
115458,116.826194763184
115504,180.206359863281
115531,125.610466003418
115549,65.0204391479492
115767,195.700012207031
115826,88.5363540649414
115855,178.390350341797
116021,197.334182739258
116046,173.577285766602
116086,190.740112304688
116136,62.8531303405762
116221,148.206085205078
116242,80.4128723144531
116251,124.103309631348
116295,130.41081237793
116301,97.5786590576172
116305,93.0415420532227
116443,61.009578704834
116463,95.533073425293
116496,142.835891723633
116551,143.743392944336
116605,89.0681381225586
116622,50.9231262207031
116728,104.152282714844
116768,123.611946105957
116828,156.816162109375
116862,146.380981445312
116986,148.720413208008
117125,37.2445220947266
117663,196.995986938477
117681,144.091110229492
117741,112.392852783203
117777,61.1829528808594
117855,123.138656616211
117970,83.506721496582
118067,300.32080078125
118082,134.943389892578
118096,188.844161987305
118150,74.5740509033203
118331,75.5139846801758
118422,174.620544433594
118526,194.249404907227
118682,153.675857543945
118884,74.1272583007812
118975,160.037826538086
118977,55.7874794006348
119007,254.962936401367
119075,159.238265991211
119117,76.5696105957031
119130,125.756546020508
119211,106.218574523926
119303,83.8579788208008
119432,75.4591903686523
119456,148.909576416016
119457,56.6125297546387
119528,298.543823242188
119533,47.1171913146973
119635,114.899963378906
119681,39.1529769897461
119725,95.8036575317383
119741,248.99267578125
119806,267.074432373047
119849,285.461120605469
119889,202.3046875
119938,78.4832153320312
119969,116.848968505859
120056,68.7024917602539
120061,157.321166992188
120067,169.264083862305
120226,180.284301757812
120255,281.780639648438
120291,219.238723754883
120357,222.940704345703
120634,253.359512329102
120806,58.1111717224121
120818,154.506301879883
120959,58.748462677002
121116,169.323028564453
121152,92.8656692504883
121163,260.617126464844
121164,181.119979858398
121399,141.944519042969
121619,355.9931640625
121636,89.7551956176758
121687,178.853759765625
121700,168.20573425293
121740,177.905853271484
121819,198.035446166992
122013,82.5224151611328
122017,172.802062988281
122089,110.142601013184
122171,297.396240234375
122200,129.538986206055
122297,90.2162780761719
122321,190.410247802734
122490,89.1877059936523
122555,149.661315917969
122677,240.818664550781
122710,137.390838623047
122729,206.477005004883
122730,75.0065841674805
122823,120.362213134766
123006,63.1517143249512
123024,62.4096145629883
123109,135.056564331055
123183,118.140151977539
123294,68.4460144042969
123308,60.3525505065918
123484,182.535949707031
123564,180.310302734375
123572,227.923233032227
123782,112.96809387207
123834,108.39616394043
123851,206.318634033203
123881,79.1587295532227
123891,137.719924926758
123957,128.86213684082
123980,54.3353157043457
124061,123.499740600586
124323,191.465957641602
124344,216.604217529297
124490,211.527496337891
124666,100.321266174316
124782,87.0217437744141
124863,252.346923828125
124901,81.9422607421875
124956,53.8868865966797
125078,69.691535949707
125190,54.5020523071289
125207,159.404891967773
125214,79.9706039428711
125243,97.9321670532227
125246,100.494407653809
125349,110.645683288574
125352,164.010192871094
125454,53.4887809753418
125475,128.764770507812
125510,185.075485229492
125539,68.0825271606445
125640,230.999588012695
125648,53.2634887695312
125654,146.088684082031
125673,78.5529632568359
125832,115.772979736328
125859,103.545623779297
125914,190.353118896484
125950,31.4279041290283
125965,217.265930175781
126004,91.4061660766602
126116,50.8058242797852
126135,168.190811157227
126156,116.929649353027
126167,108.832504272461
126205,95.9988327026367
126281,518.721313476562
126339,61.3498497009277
126369,238.545120239258
126425,48.7709732055664
126650,207.895690917969
126804,87.2699508666992
126847,378.784637451172
126982,162.975494384766
127002,356.323913574219
127003,270.582305908203
127041,141.516998291016
127083,59.9396705627441
127333,53.9295234680176
127337,341.844909667969
127367,54.7070465087891
127436,128.406967163086
127525,89.173210144043
127537,99.2652969360352
127543,55.6569747924805
127600,163.523223876953
127778,94.9099731445312
127872,187.256805419922
127887,110.381233215332
127934,114.927459716797
128005,162.525726318359
128042,184.225463867188
128133,72.5356826782227
128199,199.98291015625
128210,113.802810668945
128483,103.207420349121
128617,65.5279006958008
128652,213.515396118164
128761,202.235092163086
128794,366.104522705078
128858,47.8684272766113
128889,225.028579711914
128997,89.434326171875
129007,71.8898544311523
129040,51.7466278076172
129064,636.643005371094
129128,118.997619628906
129161,71.0183563232422
129244,177.601364135742
129266,124.861877441406
129319,158.219329833984
129351,298.527954101562
129368,83.1557388305664
129433,237.436218261719
129520,303.397613525391
129761,99.3469314575195
129818,163.162857055664
129849,244.307113647461
129853,165.6455078125
129915,96.71044921875
129921,98.7703247070312
129981,107.37580871582
130090,199.133987426758
130160,60.8451652526855
130167,165.741668701172
130406,193.157165527344
130471,136.50146484375
130532,118.742370605469
130699,57.4534111022949
130701,59.5482215881348
130702,118.224510192871
130743,97.6439514160156
130750,152.985824584961
130948,153.90837097168
131113,172.629837036133
131307,215.931030273438
131325,100.355117797852
131399,113.745277404785
131463,233.326843261719
131514,99.2736282348633
131622,43.4353485107422
131628,225.72981262207
131754,111.965194702148
131796,77.3470611572266
131819,162.712936401367
131893,180.807662963867
132133,175.405776977539
132193,159.838668823242
132471,92.5965194702148
132631,364.1357421875
132648,105.458969116211
132680,99.930534362793
132884,292.749938964844
132893,77.1712036132812
132960,60.7501640319824
132984,73.2767944335938
133035,101.358245849609
133044,80.9810256958008
133048,182.033660888672
133162,86.293083190918
133250,86.9717102050781
133278,95.1179504394531
133298,116.189208984375
133342,132.234161376953
133372,195.115249633789
133379,291.71337890625
133451,391.913726806641
133459,119.20386505127
133468,56.3092079162598
133575,152.827575683594
133620,80.7433929443359
133699,63.2082481384277
133722,144.109878540039
133743,115.585739135742
133808,157.462677001953
133847,153.883758544922
133889,90.2119598388672
133941,63.9118347167969
134041,122.812408447266
134043,91.7203598022461
134154,178.110290527344
134241,107.555953979492
134283,207.326019287109
134335,355.546691894531
134339,171.283996582031
134476,181.603408813477
134632,53.8229598999023
134641,314.417388916016
134663,164.755752563477
134698,105.055305480957
134736,54.8025054931641
134740,217.92626953125
134769,163.62614440918
134846,136.133193969727
134934,53.4759674072266
135245,149.220779418945
135259,115.421592712402
135277,79.4081802368164
135306,68.9203186035156
135345,106.259071350098
135426,111.887939453125
135527,74.9650344848633
135586,137.963485717773
135598,99.3107223510742
135601,134.753479003906
135644,231.068237304688
135655,166.487121582031
135865,69.3171615600586
135944,156.880523681641
136039,386.416137695312
136075,106.774627685547
136108,123.776748657227
136219,195.429351806641
136764,107.251304626465
136792,82.5050354003906
136948,130.394973754883
136972,141.701263427734
137174,183.074066162109
137246,169.798049926758
137271,117.421493530273
137290,212.967391967773
137339,370.35498046875
137386,80.7175598144531
137532,169.822296142578
137537,65.5014953613281
137565,62.6245307922363
137674,351.384918212891
137824,152.76301574707
138048,125.635673522949
138070,207.862060546875
138334,142.76481628418
138596,93.6605529785156
138723,178.994705200195
138727,182.318344116211
138800,94.0970153808594
138824,68.7165069580078
138958,212.974044799805
139120,172.112274169922
139264,157.579055786133
139326,109.718864440918
139521,195.920471191406
139757,292.292083740234
139824,138.419769287109
139862,266.284790039062
139896,81.5634613037109
140093,222.276260375977
140148,107.422981262207
140193,108.671829223633
140384,196.108581542969
140566,145.086532592773
140616,220.866226196289
140638,198.544067382812
140762,130.738571166992
140807,120.589721679688
140854,73.7569580078125
140971,239.669479370117
141294,170.750946044922
141305,107.691833496094
141363,98.5201797485352
141478,48.5041580200195
141528,142.907989501953
141673,53.8236236572266
141718,156.045394897461
141803,96.1647491455078
141848,197.646087646484
141903,143.542587280273
141996,180.1171875
142165,125.656967163086
142315,155.124893188477
142340,130.781494140625
142349,294.224639892578
142494,103.034973144531
142613,86.4103240966797
142616,247.827575683594
142747,104.599456787109
142821,165.490585327148
142851,128.06379699707
142855,256.565856933594
142880,162.538452148438
142994,101.424751281738
143108,58.4262847900391
143175,176.559173583984
143258,195.33512878418
143293,69.8317642211914
143481,59.7320137023926
143543,94.5435180664062
143569,122.760520935059
143608,149.096252441406
143626,106.530624389648
143652,62.5035133361816
143674,226.0205078125
143740,76.4380798339844
143767,189.953109741211
143779,70.8605422973633
143907,147.297561645508
143917,439.629699707031
144017,192.066604614258
144041,186.220916748047
144146,148.253875732422
144162,158.859924316406
144247,278.150238037109
144418,60.6558532714844
144520,94.5066986083984
144582,88.3069305419922
144592,75.5640563964844
144665,130.570175170898
144771,193.868118286133
144793,123.538482666016
145011,85.0582809448242
145087,67.1554870605469
145128,72.609977722168
145318,117.994583129883
145388,158.523574829102
145451,187.187423706055
145513,62.6433219909668
145523,240.135635375977
145562,152.035186767578
145595,166.573348999023
145604,124.324096679688
145899,220.274368286133
145933,124.699012756348
145961,213.876037597656
145976,213.035400390625
146124,63.5045433044434
146255,88.2205429077148
146311,55.6644973754883
146314,103.589317321777
146316,71.5752944946289
146423,364.355499267578
146468,222.810409545898
146470,174.901901245117
146574,93.4648208618164
146575,85.2444839477539
146717,121.793907165527
146727,177.484939575195
146878,115.851356506348
147079,61.8548889160156
147122,184.620513916016
147348,92.8505783081055
147605,199.122467041016
147608,212.605010986328
147772,141.311965942383
147847,157.513488769531
148000,55.4816818237305
148105,57.927906036377
148201,169.003540039062
148401,161.245681762695
148495,125.698608398438
148508,201.8798828125
148571,435.067993164062
148581,56.576000213623
148640,53.0359344482422
148647,159.883651733398
148717,92.6808624267578
148831,117.034133911133
148864,120.758659362793
148951,161.567611694336
149085,95.8789978027344
149234,201.031661987305
149246,140.142593383789
149320,167.998748779297
149327,224.425888061523
149339,134.772155761719
149448,66.2218399047852
149475,66.5363845825195
149563,59.8337440490723
149668,121.477684020996
149779,93.9752807617188
149785,85.5957412719727
149838,117.377738952637
149840,93.2017669677734
149884,189.73713684082
149920,88.5454864501953
149956,79.9396896362305
149994,88.4542541503906
150060,380.206604003906
150109,151.87370300293
150275,81.3621520996094
150410,159.038070678711
150483,154.182922363281
150635,174.406585693359
150658,61.6453704833984
150662,81.561897277832
150697,88.6637954711914
150766,69.3983459472656
150825,73.2412338256836
150894,162.603286743164
150948,163.510772705078
150976,71.8677062988281
151041,183.880508422852
151044,112.588394165039
151104,169.585250854492
151163,156.629669189453
151199,47.5735130310059
151280,35.3655281066895
151306,115.092758178711
151475,65.4231109619141
151614,103.610168457031
151735,141.962646484375
151827,82.046028137207
151858,162.868530273438
151869,88.7872314453125
151895,85.4710159301758
152026,282.928253173828
152327,76.3650207519531
152347,113.595558166504
152391,121.398170471191
152395,153.349136352539
152396,176.295639038086
152442,54.1010551452637
152635,48.1082420349121
152651,140.790328979492
152665,163.481094360352
152670,246.50260925293
